epoch,lr,step,train_loss,train_energy_mae,train_energy_mse,train_energy_per_atom_mae,train_energy_per_atom_mse,train_gradient_force_mae,train_gradient_force_mse,val_loss,val_energy_mae,val_energy_mse,val_energy_per_atom_mae,val_energy_per_atom_mse,val_gradient_force_mae,val_gradient_force_mse,test_loss,test_energy_mae,test_energy_mse,test_energy_per_atom_mae,test_energy_per_atom_mse,test_gradient_force_mae,test_gradient_force_mse,best_model
170,1.6806999999999997e-05,1243170.0,0.11890364671343413,0.035724840533205494,0.0029163714844895653,0.0026690237756915305,1.6701879050720596e-05,0.030868192920649018,0.0023197455045788876,0.4649588793346441,0.06220431333736977,0.009495353855032493,0.004360671270639961,5.479817053920344e-05,0.04805268327813638,0.009109270509592229,0.5844130273600774,0.06354747929024661,0.011414456185191255,0.004910323646764236,6.682907158354123e-05,0.05626744369136444,0.011459971423497724,
171,1.6806999999999997e-05,1250440.0,0.11875282071687802,0.03568817727486519,0.0029108511995545013,0.002666773698000764,1.6690388802873904e-05,0.030881527456112234,0.0023168393903464654,0.466260059784722,0.05573071823203127,0.008276455919468783,0.00393658531433452,4.8486925427256395e-05,0.0479382638724486,0.00915967207730506,,,,,,,,
172,1.6806999999999997e-05,1257710.0,0.11881513433210679,0.03570594712842834,0.002908438017428407,0.0026680300101535803,1.6671546802020438e-05,0.03085250262064446,0.002318133926293578,0.466551064260408,0.05483246306478229,0.008003148211923635,0.0038862381127492416,4.686271961413334e-05,0.04791356814944352,0.009170958320969685,,,,,,,,
173,1.6806999999999997e-05,1264980.0,0.11861197891022686,0.03573091078722441,0.0029092819587183444,0.0026693695933783217,1.6665675007881747e-05,0.030851175677250795,0.0023140539390301756,0.4661918019787397,0.060706241118825194,0.008586322421062614,0.004261265280865243,4.9367957058877716e-05,0.04795194867290985,0.009152109591153545,,,,,,,,
174,1.6806999999999997e-05,1272250.0,0.11849230888381813,0.03571767955104293,0.002908121268817454,0.002668570371308967,1.667205987137463e-05,0.030839943472819983,0.00231168375230002,0.46807854598321774,0.0534151104166111,0.008103165280044677,0.0037854033055217773,4.734223852540065e-05,0.04790722118478759,0.009199507614063464,,,,,,,,
175,1.6806999999999997e-05,1279520.0,0.11856064829920027,0.03567291656843979,0.0029042286820169755,0.002665427719214311,1.6643382569415278e-05,0.030835538778754102,0.002313128392343668,0.46686686003795974,0.05551793054163708,0.008012305227361403,0.003923400899071157,4.68233137093248e-05,0.047967529620478996,0.009177091096211967,,,,,,,,
176,1.6806999999999997e-05,1286790.0,0.11807500620407367,0.03560150880589136,0.002888196840357501,0.00266009808370343,1.6552391266591666e-05,0.03080247608775703,0.0023037361872743386,0.467843216383518,0.05882046088119847,0.009218133424859148,0.004138239444076844,5.3473074616932256e-05,0.048281160686544575,0.00917250165917318,,,,,,,,
177,1.6806999999999997e-05,1294060.0,0.11855085156274638,0.035643500667877616,0.0028990660947601846,0.0026630562512703483,1.661698906723683e-05,0.03081746672375308,0.0023130357093597326,0.4683996912850337,0.05350653095786859,0.007908678490071742,0.0037880348349838603,4.638717139380004e-05,0.04804561631132291,0.009209820255899247,,,,,,,,
178,1.6806999999999997e-05,1301330.0,0.11842302221529064,0.03560547547485174,0.0028901122556445292,0.0026602012348352967,1.655476887181955e-05,0.030797680269614453,0.0023106581991929323,0.4731448911744508,0.054595601909338785,0.007954880992602826,0.0038500119883928983,4.647241792900014e-05,0.04827002623046939,0.009303800203636962,,,,,,,,
179,1.6806999999999997e-05,1308600.0,0.11823239363338253,0.03566656465834886,0.002893055523333793,0.0026647851251247585,1.6587360074028464e-05,0.030778610934830874,0.0023067867622009706,0.47306820114276654,0.054310412013905636,0.007946631545175215,0.003852727849209483,4.68407679401771e-05,0.04818658025715188,0.009302431391951822,,,,,,,,
180,1.6806999999999997e-05,1315870.0,0.1179073432394491,0.03557892631041032,0.002882173637972092,0.002657770238679129,1.650881357487077e-05,0.03077082959631194,0.0023005033920295353,0.4734015164254468,0.05651585324567234,0.008334776886947509,0.0040109733171794695,4.8412379904650426e-05,0.048407681811407616,0.00930133479076999,0.5928442971111859,0.06196478925500871,0.010948094529805198,0.004825367896247043,6.427522714153907e-05,0.05666054883069966,0.011637924051627608,
181,1.6806999999999997e-05,1323140.0,0.11805644533563689,0.0356059047621829,0.0028848263479805676,0.0026604395533893982,1.6547002811691556e-05,0.030792998304024932,0.002303432379753125,0.46970312989482654,0.05484030241536108,0.00812355946217762,0.0038893885631810588,4.76279939096852e-05,0.04804548974410334,0.00923159140865298,,,,,,,,
182,1.6806999999999997e-05,1330410.0,0.11771117003305642,0.035581018710466504,0.002881602544083323,0.0026573731692014877,1.6503600591429733e-05,0.030759786977372378,0.002296591349779455,0.46725691886094434,0.05353476563545394,0.007972430374688111,0.003791330862074847,4.6663651331936645e-05,0.04787468873619097,0.00918568976972513,,,,,,,,
183,1.6806999999999997e-05,1337680.0,0.11777369235665928,0.0355381908834234,0.002872496544140904,0.0026546462648355832,1.6441945895568737e-05,0.030757259012842826,0.002298023916250362,0.4691922258037563,0.054386882835931585,0.008074500689710619,0.003865444387173883,4.760540905762123e-05,0.04804739567312758,0.009222354502280912,,,,,,,,
184,1.1764899999999996e-05,1344950.0,0.11549639855051433,0.03475708586423727,0.0027884514489007637,0.002597067541543448,1.59868030840967e-05,0.030463229354688308,0.0022541589420322808,0.46929695482319583,0.053326804707221134,0.008044771035374074,0.0037818675792591896,4.717302685806541e-05,0.04782984212110458,0.009225043675756436,,,,,,,,
185,1.1764899999999996e-05,1352220.0,0.11563695806994886,0.03479308727036489,0.002792514391611711,0.002599484404318444,1.5995876977139574e-05,0.030451806993513353,0.0022568888735667383,0.46811844648291456,0.05524121152637104,0.008150146400485213,0.003903254131964405,4.735496204035545e-05,0.047808299414562105,0.009199366001648583,,,,,,,,
186,1.1764899999999996e-05,1359490.0,0.11557824257255404,0.03477808603837307,0.0027911243283229247,0.002598301028368313,1.5982208099865594e-05,0.030445701952861358,0.00225574236488462,0.4685563925314133,0.053929652216294005,0.008029636370430363,0.0038162325442827705,4.690450155310424e-05,0.04782451112940054,0.00921053512321966,,,,,,,,
187,1.1764899999999996e-05,1366760.0,0.11537192558265277,0.03467388430757762,0.0027759763419048975,0.00259052767456981,1.5892522572791297e-05,0.030421907911435828,0.002251918984814949,0.4711038950611245,0.05531036875874244,0.007958711555350474,0.003924422294758666,4.6399942343554054e-05,0.0479253698306825,0.009262903670115482,,,,,,,,
188,1.1764899999999996e-05,1374030.0,0.1153538692033686,0.03467374116109801,0.0027762377831102407,0.0025908527173094426,1.5901383638535923e-05,0.03042913464243648,0.002251552628405174,0.4759731205990048,0.05344870712481824,0.007847705861345611,0.003803731547875196,4.62442901084692e-05,0.04822870320876204,0.009362508294753184,,,,,,,,
189,1.1764899999999996e-05,1381300.0,0.11541699637692326,0.03470334412768477,0.0027753015228408526,0.0025929295235919115,1.588708676768422e-05,0.03043370892281937,0.0022528338970816486,0.4704835206521884,0.052836114232228504,0.007823632868104695,0.0037471447838136073,4.617752066464959e-05,0.04806570771488004,0.009253197755681675,,,,,,,,
190,1.1764899999999996e-05,1388570.0,0.11522571095411874,0.03467457046973293,0.00277722971421373,0.0025906972556398182,1.5908597977824864e-05,0.030420188909618093,0.002248969624798105,0.47028282426570406,0.05303875705134366,0.007893682112051877,0.0037654088752318024,4.60421864898674e-05,0.04781536869362223,0.009247782843073045,0.5941572868884417,0.057731210230871695,0.010217114092122791,0.00448072167268068,5.97675409343451e-05,0.05641489714952943,0.011678803455926381,
191,1.1764899999999996e-05,1395840.0,0.11535163166147845,0.0346736866480469,0.0027775014713952452,0.00259055429315951,1.5903738978862416e-05,0.030412927860597804,0.002251482603801659,0.4670488423137246,0.05384044452602186,0.008046036799198403,0.003812391831707528,4.699360526095103e-05,0.04769710015052861,0.009180056110290522,,,,,,,,
192,1.1764899999999996e-05,1403110.0,0.11520366661292643,0.03458749503705091,0.0027613082973367425,0.0025845043138469563,1.5826326728248895e-05,0.030409824316891876,0.002248847166311786,0.4666191828379492,0.06144446555825947,0.008823287894338446,0.004273639191112671,5.025386089196282e-05,0.04777449585254533,0.009155917898872216,,,,,,,,
193,1.1764899999999996e-05,1410380.0,0.115083296847917,0.034589809907080674,0.0027622731302085644,0.0025840124184988737,1.5819660028150192e-05,0.030381280177798144,0.002246420474354172,0.469379470025155,0.054122647054496716,0.007900917425121532,0.0038381250080345825,4.645723541840341e-05,0.0477792419906618,0.009229571052000668,,,,,,,,
194,1.1764899999999996e-05,1417650.0,0.11511770656111456,0.034607397970676614,0.0027644189631469743,0.002585967293327768,1.5836756969344685e-05,0.030386213234838245,0.002247065751959349,0.4695947467294578,0.054003603112135826,0.007892964328456048,0.003825122165913931,4.6423835418818785e-05,0.04779400892669619,0.009234035648020047,,,,,,,,
195,1.1764899999999996e-05,1424920.0,0.1150590565009595,0.03460498188139546,0.0027608701515493324,0.002585338911187336,1.580896550680294e-05,0.03038075618863773,0.0022459637269882002,0.47166507316345146,0.053039583464765824,0.007944904485898683,0.0037693742495457467,4.677388802861997e-05,0.047876690903639656,0.009274403373551053,,,,,,,,
196,1.1764899999999996e-05,1432190.0,0.11494377235118104,0.03458092613326722,0.0027587187762249292,0.002583685220856089,1.5798062992548715e-05,0.03037519540343693,0.0022437010714991316,0.47184583936943836,0.053054823972191335,0.007876188421605418,0.003769432727348994,4.653076930449389e-05,0.04797540552549404,0.009279393018956661,,,,,,,,
197,1.1764899999999996e-05,1439460.0,0.11477804012855615,0.03461518958546372,0.0027598458806816664,0.002586084276045141,1.5811719268816035e-05,0.030372631321704282,0.002240363884957485,0.4688820940471104,0.05386834179155026,0.008232064067786168,0.003818643007578384,4.796929292219356e-05,0.047816212335454036,0.009213000599586484,,,,,,,,
198,1.1764899999999996e-05,1446730.0,0.11454252312746188,0.03453561879301444,0.0027502435411833805,0.0025802007480241165,1.574921516039929e-05,0.03036589531437594,0.002235845591725569,0.4706702793960237,0.05269496872527402,0.007867575603080114,0.0037438973753117664,4.630661705230946e-05,0.047857702415601805,0.009256054075858876,,,,,,,,
199,1.1764899999999996e-05,1454000.0,0.11500535781444705,0.03454507737810565,0.0027524782820713095,0.002581548799203405,1.577563840255151e-05,0.030370266204142245,0.002245057590647511,0.47049140672912726,0.0527307539473358,0.007884214702632753,0.003747737574491318,4.650785747824401e-05,0.04779114889525709,0.009252143840529895,,,,,,,,
200,8.235429999999996e-06,1461270.0,0.11296033534343444,0.03401176379570927,0.002693212110568086,0.00254112121326899,1.542220747973044e-05,0.030154787751769777,0.002205342464657326,0.47052769794204563,0.053147432982518915,0.007930662930148212,0.003778589297357873,4.643934759739799e-05,0.04776944956270299,0.009251940700237942,0.5944309405978191,0.058939162814477065,0.010365789078772863,0.004584333125004751,6.071737607724489e-05,0.05631078321137021,0.01168130303038093,
201,8.235429999999996e-06,1468540.0,0.1131761524218572,0.03400134586903027,0.002692625347446162,0.00254053231323542,1.5420109779357257e-05,0.030153795913290784,0.0022096705414882275,0.47061923679350476,0.054315948815209854,0.007905623444064801,0.003847120697362943,4.644400794239229e-05,0.047843321070532394,0.009254272266988798,,,,,,,,
202,8.235429999999996e-06,1475810.0,0.11327063269070436,0.03402569362669225,0.0026951036911904347,0.002542297335693558,1.5428987104128236e-05,0.030146492484505988,0.0022115105799902783,0.4702273921010023,0.054210171478011084,0.007836706372874268,0.003834822426907687,4.5919805183522374e-05,0.04781439855454789,0.009247813714562562,,,,,,,,
203,8.235429999999996e-06,1483080.0,0.11288038085004651,0.033899410717441195,0.002681496670367435,0.002532756847868581,1.5357114018848652e-05,0.03013207681072861,0.0022039776835935864,0.47302447392575836,0.053628147382878646,0.007822931544466335,0.0038075979361611744,4.5789487356210636e-05,0.04785137838092225,0.009304030847625835,,,,,,,,
204,8.235429999999996e-06,1490350.0,0.11267482586785028,0.033946207474702395,0.0026815372239075716,0.002536373261828611,1.5357655261606245e-05,0.030138241897083855,0.0021998657728788586,0.46890853665802384,0.05392580389436367,0.007905466346956996,0.003821292777410819,4.643628686712086e-05,0.04768658598992742,0.009220061406221338,,,,,,,,
205,8.235429999999996e-06,1497620.0,0.11299261954196078,0.03397429944305397,0.002685911837639891,0.0025385559975499355,1.5389121230810897e-05,0.03014269666822003,0.002206134154086407,0.4725505158140446,0.05417206317177643,0.007834854745386503,0.003833687200304046,4.587039058247877e-05,0.04782366735500004,0.009294313221373165,,,,,,,,
206,8.235429999999996e-06,1504890.0,0.11306382847694554,0.03393837025192784,0.0026818251949460884,0.0025358745965693157,1.535828711937684e-05,0.030117241463508953,0.0022076400656399924,0.47204131338435223,0.05298496757372629,0.007972713001192306,0.0037588413812113886,4.678780767764833e-05,0.04772623815006052,0.009281372007663196,,,,,,,,
207,8.235429999999996e-06,1512160.0,0.11281343061106519,0.033971080337131684,0.002682696125706322,0.0025381419294643877,1.5370277365532902e-05,0.030120331547217476,0.0022026146897071793,0.4713191271528624,0.05360161574721451,0.007867009824410635,0.0037922804050515564,4.6145069072435474e-05,0.047796361041862516,0.009269042346569036,,,,,,,,
208,8.235429999999996e-06,1519430.0,0.11306047863282574,0.03393626763843504,0.0026799376586389874,0.0025355330430308367,1.5346954941877708e-05,0.03011303193531277,0.00220761081948373,0.47338976688847617,0.0529128353718047,0.007897855348311257,0.003758240298313294,4.630063911697072e-05,0.04781034334544868,0.009309838230803296,,,,,,,,
209,8.235429999999996e-06,1526700.0,0.11283409819004529,0.03384442341559892,0.002673781167226079,0.0025289695902302096,1.531242720455817e-05,0.03011270260217773,0.0022032063404563706,0.4756469954218088,0.05456450116176301,0.007896137728388455,0.0038517865539844922,4.600313079289929e-05,0.0479550711295346,0.009355017153868408,,,,,,,,
210,8.235429999999996e-06,1533970.0,0.11271068466881155,0.033876471840519305,0.002673024131314845,0.0025309379494845453,1.5305292613140556e-05,0.03012009831094815,0.002200753210749937,0.4714164011604582,0.056004244956387075,0.008022385557525194,0.0039414185281650485,4.67013424740722e-05,0.047767169709087946,0.009267880312058661,0.594576837703469,0.05990421356340811,0.010265939508016077,0.004648353417598003,6.042658793936475e-05,0.05625791537214024,0.01168621796390906,
211,8.235429999999996e-06,1541240.0,0.11284583737864472,0.03392060843139621,0.0026749870716098936,0.0025343280303779334,1.5318339056242532e-05,0.030101988499016533,0.0022034170061406995,0.4725425059674695,0.052529438714239866,0.007867480948314694,0.0037305944028132544,4.630523414112827e-05,0.047740260418266414,0.009293500500383094,,,,,,,,
212,8.235429999999996e-06,1548510.0,0.11270688946621638,0.03385122446906171,0.002672168591846389,0.002529200419423876,1.5301773971732968e-05,0.030098328652117076,0.0022006944174874092,0.4724088645184696,0.05444518703438798,0.007950988504956409,0.0038455630405399587,4.668059613708845e-05,0.04782694115029242,0.009289157520270265,,,,,,,,
213,8.235429999999996e-06,1555780.0,0.1128080878953338,0.03386008890932844,0.0026668501482518623,0.0025300978663880774,1.5275527643285623e-05,0.030083498199707803,0.002202824754941634,0.47199467716660315,0.05291575885144134,0.007822402095482734,0.0037492446668137528,4.605454279269833e-05,0.0477760996847926,0.009283445501422414,,,,,,,,
214,8.235429999999996e-06,1563050.0,0.11260731790051771,0.03387805000651581,0.0026701281735617565,0.002530923291486651,1.528603968236787e-05,0.03008787709059554,0.0021987437945391163,0.4736133548066372,0.05337054301369532,0.007755131859477311,0.003779873767261375,4.5530385161014586e-05,0.04785249548806117,0.009317164458943195,,,,,,,,
215,8.235429999999996e-06,1570320.0,0.11244753869600324,0.033805388907525574,0.0026626892146862707,0.002525773044013192,1.5249212069744917e-05,0.03007330784200185,0.0021956969896263275,0.47338058840499886,0.053117896649203376,0.007865854914112555,0.0037622325545951505,4.609037350291816e-05,0.04782520243183813,0.009310294669817731,,,,,,,,
216,5.764800999999997e-06,1577590.0,0.11145129923441578,0.03344279600035933,0.0026237371659647117,0.002499231248617418,1.5031926710817034e-05,0.029931492542765937,0.0021765512413690204,0.4722585376157737,0.05291060659017303,0.007824830053402662,0.0037529140035112967,4.588625612954187e-05,0.04773414232957237,0.009288674151247425,,,,,,,,
217,5.764800999999997e-06,1584860.0,0.11141928584356692,0.03345017841543329,0.0026261898112262855,0.002499640681471877,1.5040190061131672e-05,0.02993819617532697,0.0021758619206468112,0.47294979454290925,0.05513363955975255,0.008027766974017933,0.003911668506942399,4.712376140602013e-05,0.047773550802931525,0.009298440551377825,,,,,,,,
218,5.764800999999997e-06,1592130.0,0.11130360757165741,0.03335618790004778,0.0026141472304415905,0.002492180457339886,1.4961198297979255e-05,0.0299222126485113,0.002173789206824311,0.4723233795494191,0.05402570232443444,0.007960384699785248,0.003833826784576601,4.650660838635401e-05,0.047753153170112556,0.00928725989699268,,,,,,,,
219,5.764800999999997e-06,1599400.0,0.11126294935083958,0.033411417327580316,0.0026206606432760044,0.0024968810338687228,1.5014892743265906e-05,0.029922096593009165,0.0021728457741512714,0.4732987969138652,0.053219832676284835,0.007811587105844045,0.00376589899887021,4.580620029168965e-05,0.047791275381012896,0.009309744196160425,,,,,,,,
220,5.764800999999997e-06,1606670.0,0.11143682345369506,0.03340175936632186,0.002620073449260201,0.002495847296322931,1.5001198072719755e-05,0.029922567909368775,0.002176335000088698,0.47144493507387436,0.053481916842566944,0.007853173918489335,0.003795703015458669,4.628033421843452e-05,0.047684986177741924,0.0092718352231077,0.5945374443659432,0.0582468967711903,0.01021110332578341,0.004523821871087746,5.9814141049651065e-05,0.056205251676485844,0.011686526820803194,
221,5.764800999999997e-06,1613940.0,0.11129027813627466,0.03338272446203356,0.002616682886187066,0.002494757810662448,1.4989365782354997e-05,0.029914008547418627,0.0021734719050017664,0.4742589947709887,0.05309110244472874,0.007833025704340387,0.0037762662884941018,4.617618410878479e-05,0.04788560507911198,0.009328519381332966,,,,,,,,
222,5.764800999999997e-06,1621210.0,0.11142433217518714,0.03335775472685778,0.0026140944894717916,0.002492685563369413,1.4972780774356076e-05,0.029909567471950557,0.0021762047537143177,0.4724866535908536,0.053395129387192555,0.007798670163721686,0.0037840685698810094,4.583135054062966e-05,0.04775808052988898,0.009293759668542638,,,,,,,,
223,5.764800999999997e-06,1628480.0,0.11128162507518903,0.033342396207744984,0.002611283537461502,0.002491579562004459,1.4956931248612366e-05,0.02990756541939323,0.002173406830754549,0.47244844049653134,0.0524193405827276,0.007817071120097134,0.0037183709198362657,4.5862787778896745e-05,0.04770201736911649,0.009292627387528684,,,,,,,,
224,5.764800999999997e-06,1635750.0,0.11116255113045075,0.03335459745793684,0.002611003736679407,0.002492445642330681,1.495574367831962e-05,0.02990208856932526,0.0021710309478754223,0.47444213134041857,0.05238211135152612,0.007702772711665835,0.0037178673370838484,4.532255875438081e-05,0.047836098178955774,0.009334787172575052,,,,,,,,
225,5.764800999999997e-06,1643020.0,0.11116741839891421,0.03339904524761381,0.0026163144428073245,0.0024953604102842314,1.4977048615300242e-05,0.029902477401805818,0.00217102207912214,0.47362087116445123,0.05233266802820828,0.007737436203860838,0.003710256497527505,4.540866883741493e-05,0.04781940665594276,0.009317668699211811,,,,,,,,
226,5.764800999999997e-06,1650290.0,0.11119706843961111,0.03340284001175075,0.0026128417813161796,0.0024960174864658907,1.4970306852423056e-05,0.029899118463854513,0.002171684533165898,0.4782932988136732,0.05326178293553555,0.007841126932952545,0.003788299609789341,4.597761025875237e-05,0.04805658954917305,0.009409043437614412,,,,,,,,
227,5.764800999999997e-06,1657560.0,0.11110819581270395,0.03331898834948321,0.0026051116685926025,0.002489617441435,1.4921372743652003e-05,0.029892661963982225,0.0021700616828822217,0.473899293313762,0.05229264607323814,0.00772000142675568,0.003709259450195029,4.5344951700277374e-05,0.04781456790487972,0.009323585837740126,,,,,,,,
228,5.764800999999997e-06,1664830.0,0.11104125978385174,0.033332260767872164,0.0026063888378136217,0.002490876016574441,1.493149642989359e-05,0.029895685049420563,0.0021686974189207586,0.4756049353368217,0.052135051353979465,0.0076422840847949584,0.0036989992837624793,4.5193862106348284e-05,0.047875754296772426,0.009359253025040539,,,,,,,,
229,5.764800999999997e-06,1672100.0,0.11119538667000212,0.03334940496670364,0.0026092058667749707,0.0024919754392927406,1.4948223771691628e-05,0.029885233595937016,0.0021717236160645483,0.4727474727289032,0.05296437084660209,0.007771061970762137,0.0037560014407984317,4.581243784415027e-05,0.047748096997076876,0.009299528215162823,,,,,,,,
230,5.764800999999997e-06,1679370.0,0.11110581291789635,0.03335147806891894,0.0026063383652320435,0.0024922473973622364,1.4924613774044865e-05,0.029884826589000494,0.002169989491053284,0.4756104713439047,0.05312699183385143,0.0077273604112932225,0.003765246690671266,4.547762232612603e-05,0.04788415955948806,0.009357662218652231,0.5978076953372047,0.057540097567167166,0.010040165803827456,0.004472513175919142,5.9159548331098504e-05,0.056401776284705885,0.011755350590667537,
231,5.764800999999997e-06,1686640.0,0.11113199126245046,0.03332526696508151,0.002604645966258013,0.002490149130883188,1.4921173709365592e-05,0.029879169759373596,0.002170546905923847,0.4747766575786176,0.05279327311594371,0.0078027312081191,0.003748831823555349,4.5861657489775955e-05,0.047869522786940615,0.00933947852740997,,,,,,,,
232,4.035360699999998e-06,1693910.0,0.11031178583893685,0.033036242002022244,0.0025766889145473616,0.002468759336614322,1.4754551094843523e-05,0.02977966100119775,0.0021547019384877838,0.4730872581954178,0.05459217380988633,0.007827520395725165,0.0038528835388122232,4.5731312115622735e-05,0.04774759527351176,0.009305194755993852,,,,,,,,
233,4.035360699999998e-06,1701180.0,0.11023705408077035,0.03301133323273462,0.0025733715979720045,0.0024670256330082555,1.4745097421487907e-05,0.029773132047176572,0.0021532736496559617,0.4726557506890457,0.05219878482524694,0.007729592372692562,0.0037078475920921433,4.559724294921062e-05,0.047718927721289356,0.009298523166327063,,,,,,,,
234,4.035360699999998e-06,1708450.0,0.11025106857999174,0.033019371307401055,0.0025744926929542325,0.002467356664715017,1.4744486840695195e-05,0.029773502051773766,0.002153531517740753,0.47396332124524615,0.05256260798635373,0.007833705400385249,0.003732110109844057,4.596449626535924e-05,0.04775255793093621,0.009322592316897211,,,,,,,,
235,4.035360699999998e-06,1715720.0,0.11013450992240366,0.03302161483424561,0.002573631876523345,0.0024676203512721366,1.4741383306547649e-05,0.029768921623072164,0.0021512175609176023,0.4755367295274999,0.05222797658446403,0.007685928020675185,0.003708200608180417,4.536951633534284e-05,0.047843125306199365,0.0093570160301365,,,,,,,,
236,4.035360699999998e-06,1722990.0,0.11021114226736202,0.033013265131970546,0.0025734771768044147,0.0024672172953608138,1.4741515920985817e-05,0.0297717691902433,0.0021527533018111467,0.4747624627364136,0.05209118094591655,0.007719850574323534,0.0036997667606447526,4.5405153099141495e-05,0.04779771511998366,0.0093408522432418,,,,,,,,
237,4.035360699999998e-06,1730260.0,0.11010921004866635,0.03302082346439836,0.002571987257240817,0.0024675208061981186,1.4729963117473504e-05,0.029765357782570636,0.002150744455828504,0.47548885134039953,0.05340727885746995,0.007727401050768237,0.0037816741580013135,4.534259043610484e-05,0.047818200980987935,0.009355229005792628,,,,,,,,
238,4.035360699999998e-06,1737530.0,0.11008489356086415,0.03299171528982169,0.0025680358852525976,0.0024652963275441113,1.4714670374392426e-05,0.029759841549406422,0.0021503371535122277,0.47402636661366626,0.05315503402592332,0.007797690400870434,0.003772946429532224,4.573602243969394e-05,0.047766560869376376,0.009324573524255916,,,,,,,,
239,4.035360699999998e-06,1744800.0,0.11013182278347354,0.03301505489295028,0.0025709109424605736,0.002466943556342353,1.471859418001895e-05,0.029759770776116485,0.002151218236820274,0.4741962260975554,0.052284929030373024,0.007725192212819659,0.0037088136857702067,4.5287233542603986e-05,0.047731738407516155,0.009329420677694714,,,,,,,,
240,4.035360699999998e-06,1752070.0,0.11013001446793765,0.03299954918522565,0.0025693021309853526,0.0024656909008193484,1.471342219541166e-05,0.029756241108572952,0.0021512142467390457,0.4726482314652278,0.05310164870247736,0.007895886288423758,0.003757239389888146,4.619290310950915e-05,0.047666320864794894,0.009295046903536087,0.594525683673945,0.05729103998210984,0.01014276482167713,0.004449397600597833,5.944817100205475e-05,0.056195581145837656,0.011687658377045364,
241,4.035360699999998e-06,1759340.0,0.110042795517502,0.03298507077492872,0.002569657939674635,0.0024644713981955687,1.4710584727921677e-05,0.029753459600400763,0.002149462751556542,0.4737472047563025,0.05240282642442339,0.007775625245184847,0.003716354967905542,4.555630736506372e-05,0.04774942316534456,0.00931943159022235,,,,,,,,
242,4.035360699999998e-06,1766610.0,0.11003375746400602,0.03302461797151116,0.002573070804828599,0.002467660478632984,1.473689106808457e-05,0.029759006854966526,0.002149213733183556,0.4735135695789008,0.05308472563859138,0.007890711397566714,0.0037653395511175482,4.6478250870152476e-05,0.0477254501122698,0.009312457163626681,,,,,,,,
243,4.035360699999998e-06,1773880.0,0.10988201374849167,0.032979991772999845,0.0025656706163538737,0.0024643674150172804,1.469372017853296e-05,0.029751306722738555,0.002146326862642752,0.4746056252698848,0.053776535441095306,0.007836959786415918,0.003808151347889045,4.629066422086418e-05,0.0477920858955292,0.009335373309669378,,,,,,,,
244,4.035360699999998e-06,1781150.0,0.10995786660494226,0.03296306986387442,0.0025643889162254335,0.002463266552906887,1.4687294668756335e-05,0.029752893099624752,0.0021478695537743447,0.47442723386126495,0.05261574921836692,0.007746570752086113,0.0037333398915404474,4.5593930076811414e-05,0.04770246554096203,0.009333613262183581,,,,,,,,
245,4.035360699999998e-06,1788420.0,0.11006176609411501,0.03296541696423256,0.002563090442869884,0.002463518168690813,1.4681420356593476e-05,0.02975061800392397,0.002149973513024899,0.47572825637508226,0.05234332871265184,0.007661346444718612,0.0037129151203676,4.509425987836145e-05,0.04779563836648713,0.009361338198607277,,,,,,,,
246,4.035360699999998e-06,1795690.0,0.1099446860600357,0.03295845907183046,0.0025647592323891385,0.002462964378794006,1.4695529320864015e-05,0.029742315115775908,0.002147598536552925,0.4765450298125479,0.052445755142904255,0.007663412604472975,0.0037199394031214024,4.4995914487520586e-05,0.04780207888838068,0.0093776323441615,,,,,,,,
247,4.035360699999998e-06,1802960.0,0.10989626688734154,0.03298611241379131,0.0025669546471781077,0.002464885369643494,1.470430150367553e-05,0.029741084309853675,0.0021465862448032578,0.4755726612995243,0.05345905935911228,0.008002027627556542,0.0038022253798380683,4.722417406895083e-05,0.047784676687334014,0.009351412673439353,,,,,,,,
248,2.8247524899999986e-06,1810230.0,0.10942904955852732,0.03275931726818521,0.002544853951715303,0.002447989296084,1.4569278358343934e-05,0.029668006877936727,0.0021376839121362407,0.4742781449925644,0.05213060636679723,0.007735296565044466,0.0037024035592355163,4.555833125837386e-05,0.04771284771084568,0.0093308569685504,,,,,,,,
249,2.8247524899999986e-06,1817500.0,0.10931390965508932,0.03273506871720211,0.002541830760005775,0.0024462312698251025,1.455765508786589e-05,0.02966555364926741,0.0021354415779016706,0.4742673744185779,0.05360443838824991,0.007756116582335243,0.0037990233473481354,4.563918969090565e-05,0.047713110481090476,0.009330225156724848,,,,,,,,
250,2.8247524899999986e-06,1824770.0,0.10940926366623475,0.03274951638084338,0.002541668361784669,0.0024472802727530498,1.4553660162883109e-05,0.029661399182297012,0.0021373519060890103,0.4749711506581939,0.05272792513276966,0.007727799732962156,0.003744299590246876,4.549511095923227e-05,0.04774260544018324,0.009344867018504637,0.5971543810561197,0.05767059905144296,0.010067186733321803,0.004482207871634171,5.914252868643297e-05,0.056297167584884976,0.011741743886455965,
251,2.8247524899999986e-06,1832040.0,0.10933801313492442,0.03276250764781808,0.0025438344839929044,0.0024483771034822595,1.4572200320720429e-05,0.029667377123179305,0.0021358835730186385,0.47519830150793824,0.052582610136996125,0.007662221655091338,0.003731059101682264,4.5136094934588005e-05,0.047761688516822075,0.009350721597056933,,,,,,,,
